final_attribute_id,member_attribute_id,member_label,is_representative,member_rank,member_source_count,member_quality_score
attr_life_context_and_constraints__work_should_always_come_first_even_if_it_means_less_sp__b3120b8e2e,attr_life_context_and_constraints__work_should_always_come_first_even_if_it_means_less_sp__b3120b8e2e,"Work should always come first, even if it means less spare",true,0,1,92
attr_life_context_and_constraints__work_to_get_welfare__38dd67565c,attr_life_context_and_constraints__work_to_get_welfare__38dd67565c,work to get welfare,true,0,1,94
attr_life_context_and_constraints__work_together_with_god_as_partner_s__7fbc65bd37,attr_life_context_and_constraints__work_together_with_god_as_partner_s__7fbc65bd37,work together with god as partner's,true,0,1,96
attr_life_context_and_constraints__worked_at_other_site_with_similar_product__5d788c5176,attr_life_context_and_constraints__worked_at_other_site_with_similar_product__5d788c5176,worked at other site with similar product,true,0,1,90
attr_life_context_and_constraints__worked_last_week__4b2d707963,attr_life_context_and_constraints__worked_last_week__4b2d707963,Worked last week,true,0,1,96
attr_life_context_and_constraints__worker_safety_priority_at_work__95c30b4dcd,attr_life_context_and_constraints__worker_safety_priority_at_work__95c30b4dcd,worker safety priority at work,true,0,1,90
attr_life_context_and_constraints__workers_have_favored_relation_to_boss_got_raise__a87d43cf49,attr_life_context_and_constraints__workers_have_favored_relation_to_boss_got_raise__a87d43cf49,workers have favored relation to boss got raise,true,0,1,90
merged_attr_1b195ac86135,attr_life_context_and_constraints__workers_need_strong_trade_unions_to_protect_their_inte__70691294d8,workers need strong trade unions to protect their interests,false,0,1,90
merged_attr_1b195ac86135,attr_life_context_and_constraints__workers_need_strong_unions__ef9489c533,workers need strong unions,true,1,1,90
attr_life_context_and_constraints__workers_should_be_represented_on_the_board_of_director__30ded0d4f4,attr_life_context_and_constraints__workers_should_be_represented_on_the_board_of_director__30ded0d4f4,workers should be represented on the board of directors at major companies,true,0,1,90
attr_life_context_and_constraints__working_and_middle_classes_in_conflict__d57c798496,attr_life_context_and_constraints__working_and_middle_classes_in_conflict__d57c798496,working and middle classes in conflict?,true,0,1,94
attr_life_context_and_constraints__working_condition_would_be_much_worse_without_unions__6242b54bbe,attr_life_context_and_constraints__working_condition_would_be_much_worse_without_unions__6242b54bbe,working condition would be much worse without unions,true,0,1,90
attr_life_context_and_constraints__working_mom_can_have_a_warm_rel_w_kids__8e855666fb,attr_life_context_and_constraints__working_mom_can_have_a_warm_rel_w_kids__8e855666fb,working mom can have a warm rel w kids,true,0,1,94
attr_life_context_and_constraints__workplace_runs_in_smooth_manner__cca66d7b5a,attr_life_context_and_constraints__workplace_runs_in_smooth_manner__cca66d7b5a,workplace runs in smooth manner,true,0,1,90
attr_life_context_and_constraints__worry_about_economic_burden_of_terminal_illness__461c93a326,attr_life_context_and_constraints__worry_about_economic_burden_of_terminal_illness__461c93a326,worry about economic burden of terminal illness,true,0,1,90
attr_life_context_and_constraints__worry_about_emotional_burden_on_my_family__764a6dd908,attr_life_context_and_constraints__worry_about_emotional_burden_on_my_family__764a6dd908,worry about emotional burden on my family,true,0,1,96
attr_life_context_and_constraints__worry_if_no_money_get_second_class_care__c572a90a06,attr_life_context_and_constraints__worry_if_no_money_get_second_class_care__c572a90a06,worry if no money get second class care,true,0,1,90
attr_life_context_and_constraints__would_like_to_have_a_job_now_or_in_the_future__5763170bfa,attr_life_context_and_constraints__would_like_to_have_a_job_now_or_in_the_future__5763170bfa,would like to have a job now or in the future,true,0,1,90
attr_life_context_and_constraints__would_r_like_a_job_now__d2d97405ff,attr_life_context_and_constraints__would_r_like_a_job_now__d2d97405ff,would r like a job now,true,0,1,90
attr_life_context_and_constraints__would_r_rather_work_for_a_company_with_an_esop_or_cash__3b9ad5eb59,attr_life_context_and_constraints__would_r_rather_work_for_a_company_with_an_esop_or_cash__3b9ad5eb59,would r rather work for a company with an esop or cash sharing,true,0,1,90
attr_life_context_and_constraints__would_take_any_job_to_keep_working_for_this_org__219224d457,attr_life_context_and_constraints__would_take_any_job_to_keep_working_for_this_org__219224d457,would take any job to keep working for this org.,true,0,1,90
attr_life_context_and_constraints__would_x_intentionally_neglect_own_health__7dd7598652,attr_life_context_and_constraints__would_x_intentionally_neglect_own_health__7dd7598652,would x intentionally neglect own health,true,0,1,90
attr_life_context_and_constraints__would_you_remain_in_unsatisfying_job_for_family__9c25921beb,attr_life_context_and_constraints__would_you_remain_in_unsatisfying_job_for_family__9c25921beb,would you remain in unsatisfying job for family,true,0,1,94
attr_life_context_and_constraints__would_you_sacrifice_job_opportunities_for_family__a8884ffe5c,attr_life_context_and_constraints__would_you_sacrifice_job_opportunities_for_family__a8884ffe5c,would you sacrifice job opportunities for family,true,0,1,94
attr_life_context_and_constraints__wrong_for_woman_to_get_abortion_if_low_income__c1731e38ff,attr_life_context_and_constraints__wrong_for_woman_to_get_abortion_if_low_income__c1731e38ff,wrong for woman to get abortion if low income?,true,0,1,96
merged_attr_d3619f948a15,attr_life_context_and_constraints__x_family_should_be_ashamed_to_receive_govt_assistance__1639fcfa1f,x family should be ashamed to receive govt assistance,true,0,1,96
merged_attr_d3619f948a15,attr_life_context_and_constraints__x_should_be_ashamed_to_receive_govt_assistance__f2b494ef6d,x should be ashamed to receive govt assistance,false,1,1,90
attr_life_context_and_constraints__x_is_experiencing_alchl_dependencedepression_schizophr__edd995b05f,attr_life_context_and_constraints__x_is_experiencing_alchl_dependencedepression_schizophr__edd995b05f,x is experiencing alchl dependencedepression schizophrenia,true,0,1,90
attr_life_context_and_constraints__x_is_experiencing_mental_illness__4550fc8c8f,attr_life_context_and_constraints__x_is_experiencing_mental_illness__4550fc8c8f,x is experiencing mental illness,true,0,1,90
attr_life_context_and_constraints__x_is_experiencing_physical_illness__8bbd1fc9c8,attr_life_context_and_constraints__x_is_experiencing_physical_illness__8bbd1fc9c8,x is experiencing physical illness,true,0,1,90
attr_life_context_and_constraints__x_s_family_better_off_if_kept_secret__5ce2ecab17,attr_life_context_and_constraints__x_s_family_better_off_if_kept_secret__5ce2ecab17,x s family better off if kept secret,true,0,1,96
attr_life_context_and_constraints__x_s_opportunities_limited_if_people_know_his_her_treat__94796660c8,attr_life_context_and_constraints__x_s_opportunities_limited_if_people_know_his_her_treat__94796660c8,x s opportunities limited if people know his her treatment,true,0,1,90
attr_life_context_and_constraints__x_s_situation_caused_by_bad_character__f4b57ece19,attr_life_context_and_constraints__x_s_situation_caused_by_bad_character__f4b57ece19,x s situation caused by: bad character,true,0,1,90
attr_life_context_and_constraints__x_s_situation_caused_by_bad_luck__dd376056c0,attr_life_context_and_constraints__x_s_situation_caused_by_bad_luck__dd376056c0,x s situation caused by: bad luck,true,0,1,90
attr_life_context_and_constraints__x_s_situation_caused_by_brain_disease__365241de1f,attr_life_context_and_constraints__x_s_situation_caused_by_brain_disease__365241de1f,x s situation caused by: brain disease,true,0,1,90
attr_life_context_and_constraints__x_s_situation_caused_by_god_s_will__aee1cd86ab,attr_life_context_and_constraints__x_s_situation_caused_by_god_s_will__aee1cd86ab,x s situation caused by: god s will,true,0,1,90
attr_life_context_and_constraints__x_should_be_admitted_to_be_hospitalized_for_treatment__450c911304,attr_life_context_and_constraints__x_should_be_admitted_to_be_hospitalized_for_treatment__450c911304,x should be admitted to be hospitalized for treatment if dangerous to others,true,0,1,90
merged_attr_0babde0e9e74,attr_life_context_and_constraints__x_should_be_admitted_to_be_hospitalized_for_treatment__9b8c94e13c,x should be admitted to be hospitalized for treatment if dangerous to x,false,0,1,90
merged_attr_0babde0e9e74,attr_life_context_and_constraints__x_should_be_admitted_to_be_hospitalized_for_treatment__a37e1e9806,x should be admitted to be hospitalized for treatment by law,false,1,1,90
merged_attr_0babde0e9e74,attr_life_context_and_constraints__x_should_be_forced_to_be_hospitalized_for_treatment_by__27208d72b7,x should be forced to be hospitalized for treatment by law,false,2,1,90
merged_attr_0babde0e9e74,attr_life_context_and_constraints__x_should_be_forced_to_go_to_mental_hospital_by_law__31d012a6dc,x should be forced to go to mental hospital by law,true,3,1,90
attr_life_context_and_constraints__x_should_be_forced_to_be_examined_at_a_clinic_by_law__20b6ab85e6,attr_life_context_and_constraints__x_should_be_forced_to_be_examined_at_a_clinic_by_law__20b6ab85e6,x should be forced to be examined at a clinic by law,true,0,1,90
attr_life_context_and_constraints__x_should_be_forced_to_take_prescribed_medication_by_la__77717e3840,attr_life_context_and_constraints__x_should_be_forced_to_take_prescribed_medication_by_la__77717e3840,x should be forced to take prescribed medication by law,true,0,1,90
attr_life_context_and_constraints__x_should_be_hired_like_others__ab4fe781a1,attr_life_context_and_constraints__x_should_be_hired_like_others__ab4fe781a1,x should be hired like others,true,0,1,90
attr_life_context_and_constraints__x_should_feel_afraid_to_tell_about_his_situation__ab6e7045b8,attr_life_context_and_constraints__x_should_feel_afraid_to_tell_about_his_situation__ab6e7045b8,x should feel afraid to tell about his situation,true,0,1,90
attr_life_context_and_constraints__x_should_feel_embarrassed__2c4b59ee77,attr_life_context_and_constraints__x_should_feel_embarrassed__2c4b59ee77,x should feel embarrassed,true,0,1,90
attr_life_context_and_constraints__x_should_go_to_general_medical_doctor_for_help__543c3169a3,attr_life_context_and_constraints__x_should_go_to_general_medical_doctor_for_help__543c3169a3,x should go to general medical doctor for help,true,0,1,90
attr_life_context_and_constraints__x_should_go_to_spiritual_healer_for_help__95b4f4290d,attr_life_context_and_constraints__x_should_go_to_spiritual_healer_for_help__95b4f4290d,x should go to spiritual healer for help,true,0,1,90
attr_life_context_and_constraints__x_should_join_a_self_group_with_similar_problem__954f5a47de,attr_life_context_and_constraints__x_should_join_a_self_group_with_similar_problem__954f5a47de,x should join a self-group with similar problem,true,0,1,90
attr_life_context_and_constraints__x_would_lose_friends_if_people_know_his_her_treatment__5efa991d6d,attr_life_context_and_constraints__x_would_lose_friends_if_people_know_his_her_treatment__5efa991d6d,x would lose friends if people know his her treatment,true,0,1,90
attr_life_context_and_constraints__year_last_paid_job_ended__325de3abd3,attr_life_context_and_constraints__year_last_paid_job_ended__325de3abd3,year last paid job ended,true,0,1,90
attr_life_context_and_constraints__yearly_food_stamp_supplemental_nutrition_assistance_pr__1a00f942c5,attr_life_context_and_constraints__yearly_food_stamp_supplemental_nutrition_assistance_pr__1a00f942c5,Yearly food stamp/Supplemental Nutrition Assistance Program (SNAP) recipiency,true,0,1,96
merged_attr_59bd4319bdc1,attr_life_context_and_constraints__years_r_has_known_the_named1__066814f4af,years r has known the named1,true,0,1,94
merged_attr_59bd4319bdc1,attr_life_context_and_constraints__years_r_has_known_the_named2__2d24f13b4f,years r has known the named2,false,1,1,94
attr_life_context_and_constraints__years_r_has_known_the_named3__6be118ec22,attr_life_context_and_constraints__years_r_has_known_the_named3__6be118ec22,years r has known the named3,true,0,1,94
attr_life_context_and_constraints__years_r_has_known_the_named4__3f4446c702,attr_life_context_and_constraints__years_r_has_known_the_named4__3f4446c702,years r has known the named4,true,0,1,94
attr_life_context_and_constraints__years_r_has_known_the_named5__61e487743d,attr_life_context_and_constraints__years_r_has_known_the_named5__61e487743d,years r has known the named5,true,0,1,94
attr_life_context_and_constraints__years_worked_full_time_at_other_parts_of_org__1d26d69957,attr_life_context_and_constraints__years_worked_full_time_at_other_parts_of_org__1d26d69957,years worked full time at other parts of org,true,0,1,90
