edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0003440,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_gives_r_chance_to_improve_skills__1852e3bb9b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003441,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_is_best_way_for_woman_to_be_indep__cd349c3f8c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003442,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_is_just_a_way_to_earn_money__33b14a3127,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003443,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_is_rarely_stressful__42f91532f5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003444,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_requires_r_to_learn_new_things__a5821a1588,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003445,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_requires_r_to_work_fast__9f742793e3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003446,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_satisfaction_in_general__b2749b46fd,contains_attribute,schema_edge,0.269,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003447,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_security__a9fdcd2468,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003448,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__kidless_people_lead_empty_lives__974db216a6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003449,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__kids_are_life_s_greatest_joy__7cdcaa0295,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003450,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__kids_better_if_bad_marrge_ended_by_div__80d07ec352,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003451,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__kids_interfere_with_parents_freedom__655efbc0b9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003452,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__kids_more_trouble_than_they_are_worth__7628ff94cf,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003453,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__know_anyone_who_was_in_a_hospital__41dde19070,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003454,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__known_anyone_seeing_a_psychologist_etc__2fb2005aa2,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003455,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__labor_force_status__2c5ce07e4a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003456,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__labor_union1_meets_in_this_area__0cb74c57f3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003457,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__labor_union2_meets_in_this_area__3d3e508488,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003458,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__labor_union3_meets_in_this_area__b3cb3741d0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003459,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__labor_union4_meets_in_this_area__c056b0cf30,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003460,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__large_text_need__1006568d0b,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003461,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__largest_decision_in_which_you_had_the_final_say__57573684a6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003462,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__law_should_allow_abortion_if_family_low_income__9a65d21351,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003463,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__leaves_time_for_leisure__2ea64b2ccb,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003464,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__length_at_present_dwelling__605568d2c9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003465,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__less_importance_placed_on_work_in_our_lives__4dcffc33ce,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003466,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__lied_to_at_work__c35ed95e5f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003467,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__life_at_home_is_rarely_stressful__a6f9800bde,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003468,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__life_insurance__213459be20,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003469,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__linkedin_activity__ee92510b3c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003470,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__living_together_as_an_acceptable_option__aca68d1e90,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003471,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__local_economy_depends_on_defense_work__1a72df2a6c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003472,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__look_up_health_information_online_in_past_12_months__abcdbf02e1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003473,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__looked_up_online_anxiety_or_stress__14c413bccd,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003474,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__looked_up_online_healthy_lifestyle__5b6ae97ebe,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
